Date,Start_UTC,GGALT,GGLAT,GGLON,ATX,PSXC,RHUM,TASX,THDG,PITCH,WSC,WDC,WIC
2017-02-22,19:24:34,1718.626465,39.912785,-105.118156,15.391447,820.334961,-32767.0,1.423931,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:35,1718.631836,39.912785,-105.118156,15.401440,820.348999,-32767.0,1.423946,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:36,1718.640869,39.912785,-105.118156,15.388186,820.354675,-32767.0,1.423911,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:37,1718.647461,39.912785,-105.118156,15.404141,820.363770,-32767.0,1.423940,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:38,1718.655884,39.912785,-105.118156,15.425655,820.364441,-32767.0,1.423995,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:39,1718.675171,39.912785,-105.118156,15.444338,820.372131,-32767.0,1.424038,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:40,1718.681152,39.912785,-105.118156,15.453574,820.378479,-32767.0,1.424059,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:41,1718.680054,39.912785,-105.118156,15.462264,820.377930,-32767.0,1.424083,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:42,1718.680908,39.912785,-105.118156,15.471167,820.385376,-32767.0,1.424100,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:43,1718.682251,39.912785,-105.118156,15.479050,820.397400,-32767.0,1.424111,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:44,1718.681763,39.912785,-105.118156,15.487091,820.397400,-32767.0,1.424132,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:45,1718.682251,39.912785,-105.118156,15.482766,820.393616,-32767.0,1.424126,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:46,1718.682129,39.912785,-105.118156,15.478035,820.396301,-32767.0,1.424111,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:47,1718.681152,39.912785,-105.118156,15.490328,820.383667,-32767.0,1.424151,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:48,1718.681885,39.912785,-105.118156,15.504998,820.406738,-32767.0,1.424170,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:49,1718.679688,39.912785,-105.118156,15.514504,820.404907,-32767.0,1.424198,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:50,1718.674683,39.912785,-105.118156,15.520414,820.388489,-32767.0,1.424228,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:51,1718.672119,39.912785,-105.118156,15.497113,820.378967,-32767.0,1.424180,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:52,1718.668945,39.912785,-105.118156,15.463311,820.385071,-32767.0,1.424087,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:53,1718.661621,39.912785,-105.118156,15.475764,820.388550,-32767.0,1.424109,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:54,1718.657837,39.912785,-105.118156,15.495825,820.374573,-32767.0,1.424173,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:55,1718.652222,39.912785,-105.118156,15.509745,820.349365,-32767.0,1.424233,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:56,1718.650146,39.912785,-105.118156,15.497693,820.359192,-32767.0,1.424197,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:57,1718.649536,39.912785,-105.118156,15.381851,820.343872,-32767.0,1.423922,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:58,1718.646606,39.912785,-105.118156,15.393785,820.350586,-32767.0,1.423924,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:24:59,1718.646606,39.912785,-105.118156,15.412158,820.344360,-32767.0,1.423977,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:00,1718.646240,39.912785,-105.118156,15.375689,820.345703,-32767.0,1.423890,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:01,1718.640991,39.912785,-105.118156,15.283981,820.353394,-32767.0,1.423650,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:02,1718.639771,39.912785,-105.118156,15.314597,820.368591,-32767.0,1.423695,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:03,1718.638550,39.912785,-105.118156,15.330231,820.368469,-32767.0,1.423739,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:04,1718.634033,39.912785,-105.118156,15.270242,820.364075,-32767.0,1.423598,216.225357,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:05,1718.629639,39.912785,-105.118156,15.292286,820.356384,-32767.0,1.423648,216.224182,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:06,1718.626953,39.912785,-105.118156,15.296367,820.373962,-32767.0,1.423647,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:07,1718.625854,39.912785,-105.118156,15.326796,820.361389,-32767.0,1.423734,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:08,1718.627075,39.912785,-105.118156,15.323274,820.364014,-32767.0,1.423728,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:09,1718.629395,39.912785,-105.118156,15.286826,820.367859,-32767.0,1.423635,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:10,1718.631470,39.912785,-105.118156,15.315317,820.375916,-32767.0,1.423691,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:11,1718.634644,39.912785,-105.118156,15.352925,820.361389,-32767.0,1.423802,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:12,1718.637207,39.912785,-105.118156,15.383808,820.381531,-32767.0,1.423867,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:13,1718.641357,39.912785,-105.118156,15.407817,820.386292,-32767.0,1.423928,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:14,1718.643311,39.912785,-105.118156,15.428748,820.377136,-32767.0,1.423992,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:15,1718.645020,39.912785,-105.118156,15.437860,820.373962,-32767.0,1.424021,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:16,1718.645142,39.912785,-105.118156,15.446633,820.384155,-32767.0,1.424036,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:17,1718.645386,39.912785,-105.118156,15.462886,820.366455,-32767.0,1.424093,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:18,1718.644775,39.912785,-105.118156,15.474697,820.374084,-32767.0,1.424119,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:19,1718.647095,39.912785,-105.118156,15.483102,820.369995,-32767.0,1.424145,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:20,1718.649536,39.912785,-105.118156,15.493925,820.372864,-32767.0,1.424171,216.223984,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:21,1718.652466,39.912785,-105.118156,15.503109,820.381775,-32767.0,1.424188,216.226410,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:22,1718.656372,39.912785,-105.118156,15.513226,820.371826,-32767.0,1.424223,216.226730,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:23,1718.660767,39.912785,-105.118156,15.516695,820.373047,-32767.0,1.424232,216.226730,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:24,1718.664917,39.912785,-105.118156,15.526162,820.378357,-32767.0,1.424252,216.226730,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:25,1718.668457,39.912785,-105.118156,15.533032,820.397583,-32767.0,1.424254,216.226730,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:26,1718.671143,39.912785,-105.118156,15.538455,820.399353,-32767.0,1.424267,216.226730,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:27,1718.670898,39.912785,-105.118156,15.541950,820.385559,-32767.0,1.424288,216.226730,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:28,1718.672729,39.912785,-105.118156,15.547948,820.390991,-32767.0,1.424299,216.226730,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:29,1718.673706,39.912785,-105.118156,15.551429,820.383606,-32767.0,1.424315,216.226730,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:30,1718.674438,39.912785,-105.118156,15.554102,820.377563,-32767.0,1.424328,216.226730,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:31,1718.676636,39.912785,-105.118156,15.554055,820.372925,-32767.0,1.424332,216.227097,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:32,1718.682007,39.912785,-105.118156,15.513785,820.370605,-32767.0,1.424235,216.227417,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:33,1718.687012,39.912785,-105.118156,15.505388,820.373596,-32767.0,1.424204,216.227417,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:34,1718.692505,39.912785,-105.118156,15.518301,820.370605,-32767.0,1.424237,216.227417,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:35,1718.695679,39.912785,-105.118156,15.528953,820.376465,-32767.0,1.424261,216.227417,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:36,1718.697998,39.912785,-105.118156,15.534683,820.375427,-32767.0,1.424278,216.227417,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:37,1718.698608,39.912785,-105.118156,15.543471,820.377747,-32767.0,1.424298,216.228485,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:38,1718.698608,39.912785,-105.118156,15.548749,820.365295,-32767.0,1.424324,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:39,1718.698853,39.912785,-105.118156,15.553578,820.362061,-32767.0,1.424340,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:40,1718.699585,39.912785,-105.118156,15.556115,820.358948,-32767.0,1.424349,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:41,1718.700073,39.912785,-105.118156,15.562627,820.378357,-32767.0,1.424349,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:42,1718.703125,39.912785,-105.118156,15.561959,820.355408,-32767.0,1.424369,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:43,1718.698486,39.912785,-105.118156,15.566813,820.363647,-32767.0,1.424373,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:44,1718.698853,39.912785,-105.118156,15.570501,820.351013,-32767.0,1.424394,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:45,1718.698364,39.912785,-105.118156,15.572727,820.362427,-32767.0,1.424391,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:46,1718.699219,39.912785,-105.118156,15.572567,820.368042,-32767.0,1.424386,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:47,1718.699463,39.912785,-105.118156,15.573572,820.362793,-32767.0,1.424393,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:48,1718.699585,39.912785,-105.118156,15.576172,820.361023,-32767.0,1.424401,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:49,1718.696167,39.912785,-105.118156,15.576298,820.366394,-32767.0,1.424397,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:50,1718.697754,39.912785,-105.118156,15.576201,820.361267,-32767.0,1.424401,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:51,1718.695190,39.912785,-105.118156,15.579788,820.372131,-32767.0,1.424401,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:52,1718.689575,39.912785,-105.118156,15.578954,820.373352,-32767.0,1.424398,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:53,1718.685669,39.912785,-105.118156,15.578053,820.359802,-32767.0,1.424407,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:54,1718.678467,39.912785,-105.118156,15.576024,820.365112,-32767.0,1.424398,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:55,1718.677002,39.912785,-105.118156,15.578862,820.373047,-32767.0,1.424397,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:56,1718.672852,39.912785,-105.118156,15.579010,820.381836,-32767.0,1.424391,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:57,1718.673218,39.912785,-105.118156,15.581973,820.373962,-32767.0,1.424405,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:58,1718.672729,39.912785,-105.118156,15.581038,820.364136,-32767.0,1.424412,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:25:59,1718.674683,39.912785,-105.118156,15.566117,820.367188,-32767.0,1.424372,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:00,1718.676880,39.912785,-105.118156,15.508895,820.359741,-32767.0,1.424235,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:01,1718.682129,39.912785,-105.118156,15.499797,820.359192,-32767.0,1.424202,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:02,1718.689331,39.912785,-105.118156,15.505238,820.363831,-32767.0,1.424210,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:03,1718.695923,39.912785,-105.118156,15.506702,820.372620,-32767.0,1.424207,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:04,1718.698730,39.912785,-105.118156,15.504328,820.371826,-32767.0,1.424202,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:05,1718.701538,39.912785,-105.118156,15.509204,820.361877,-32767.0,1.424222,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:06,1718.706909,39.912785,-105.118156,15.497023,820.357178,-32767.0,1.424197,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:07,1718.708496,39.912785,-105.118156,15.459924,820.355286,-32767.0,1.424105,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:08,1718.713623,39.912785,-105.118156,15.471157,820.362061,-32767.0,1.424120,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:09,1718.715698,39.912785,-105.118156,15.479654,820.352722,-32767.0,1.424151,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:10,1718.716431,39.912785,-105.118156,15.459041,820.353821,-32767.0,1.424101,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:11,1718.719116,39.912785,-105.118156,15.472772,820.349121,-32767.0,1.424135,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:12,1718.721436,39.912785,-105.118156,15.464268,820.337769,-32767.0,1.424126,216.228790,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:13,1718.718140,39.912785,-105.118156,15.456120,820.334900,-32767.0,1.424107,216.229034,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:14,1718.719727,39.912785,-105.118156,15.469598,820.342285,-32767.0,1.424132,216.230164,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:15,1718.718872,39.912785,-105.118156,15.465956,820.335083,-32767.0,1.424132,216.230164,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:16,1718.720459,39.912785,-105.118156,15.466993,820.345825,-32767.0,1.424125,216.230164,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:17,1718.721069,39.912785,-105.118156,15.459032,820.337769,-32767.0,1.424112,216.230164,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:18,1718.724731,39.912785,-105.118156,15.429214,820.337646,-32767.0,1.424037,216.230164,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:19,1718.729736,39.912785,-105.118156,15.439529,820.357361,-32767.0,1.424040,216.230164,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:20,1718.732056,39.912785,-105.118156,15.456099,820.350403,-32767.0,1.424089,216.230164,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:21,1718.737305,39.912785,-105.118156,15.469181,820.347229,-32767.0,1.424127,216.231400,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:22,1718.739014,39.912785,-105.118156,15.472176,820.342102,-32767.0,1.424141,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:23,1718.735474,39.912785,-105.118156,15.474907,820.350037,-32767.0,1.424142,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:24,1718.729736,39.912785,-105.118156,15.481266,820.352722,-32767.0,1.424156,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:25,1718.729248,39.912785,-105.118156,15.492214,820.362427,-32767.0,1.424175,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:26,1718.723877,39.912785,-105.118156,15.501531,820.349792,-32767.0,1.424211,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:27,1718.720093,39.912785,-105.118156,15.480531,820.355225,-32767.0,1.424157,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:28,1718.718994,39.912785,-105.118156,15.482700,820.338135,-32767.0,1.424173,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:29,1718.720581,39.912785,-105.118156,15.488179,820.346130,-32767.0,1.424180,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:30,1718.714722,39.912785,-105.118156,15.477193,820.350647,-32767.0,1.424150,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:31,1718.715942,39.912785,-105.118156,15.458214,820.359436,-32767.0,1.424093,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:32,1718.711304,39.912785,-105.118156,15.451732,820.367493,-32767.0,1.424067,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:33,1718.708374,39.912785,-105.118156,15.446475,820.378784,-32767.0,1.424043,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:34,1718.706665,39.912785,-105.118156,15.442460,820.368347,-32767.0,1.424041,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:35,1718.704834,39.912785,-105.118156,15.445319,820.372925,-32767.0,1.424043,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:36,1718.704102,39.912785,-105.118156,15.464458,820.381409,-32767.0,1.424084,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:37,1718.704346,39.912785,-105.118156,15.478012,820.379944,-32767.0,1.424122,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:38,1718.709351,39.912785,-105.118156,15.472046,820.399170,-32767.0,1.424093,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:39,1718.712646,39.912785,-105.118156,15.411443,820.354675,-32767.0,1.423981,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:40,1718.717285,39.912785,-105.118156,15.350184,820.372986,-32767.0,1.423803,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:41,1718.719238,39.912785,-105.118156,15.261711,820.376892,-32767.0,1.423570,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:42,1718.715454,39.912785,-105.118156,15.251273,820.366333,-32767.0,1.423537,216.231537,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:43,1718.712280,39.912785,-105.118156,15.196207,820.374695,-32767.0,1.423392,216.231735,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:44,1718.707275,39.912785,-105.118156,14.980839,820.373474,-32767.0,1.422851,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:45,1718.699585,39.912785,-105.118156,14.854949,820.394592,-32767.0,1.422483,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:46,1718.691406,39.912785,-105.118156,14.899540,820.372070,-32767.0,1.422590,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:47,1718.685425,39.912785,-105.118156,14.970983,820.361877,-32767.0,1.422783,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:48,1718.677368,39.912785,-105.118156,14.987424,820.362732,-32767.0,1.422836,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:49,1718.680542,39.912785,-105.118156,14.997687,820.364319,-32767.0,1.422863,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:50,1718.683594,39.912785,-105.118156,15.038244,820.372681,-32767.0,1.422957,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:51,1718.682251,39.912785,-105.118156,15.062997,820.379578,-32767.0,1.423020,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:52,1718.683838,39.912785,-105.118156,15.030499,820.387512,-32767.0,1.422937,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:53,1718.688965,39.912785,-105.118156,15.055387,820.399963,-32767.0,1.422982,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:54,1718.692749,39.912785,-105.118156,15.077684,820.408752,-32767.0,1.423034,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:55,1718.694336,39.912785,-105.118156,15.108151,820.400879,-32767.0,1.423120,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:56,1718.696411,39.912785,-105.118156,15.138636,820.401428,-32767.0,1.423200,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:57,1718.697021,39.912785,-105.118156,15.167193,820.380554,-32767.0,1.423294,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:58,1718.696899,39.912785,-105.118156,15.190986,820.394958,-32767.0,1.423346,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:26:59,1718.698853,39.912785,-105.118156,15.208167,820.397949,-32767.0,1.423390,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:00,1718.698364,39.912785,-105.118156,15.227867,820.393372,-32767.0,1.423446,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:01,1718.699707,39.912785,-105.118156,15.245842,820.383972,-32767.0,1.423502,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:02,1718.700928,39.912785,-105.118156,15.255774,820.395447,-32767.0,1.423520,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:03,1718.699707,39.912785,-105.118156,15.268402,820.386597,-32767.0,1.423560,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:04,1718.700562,39.912785,-105.118156,15.285943,820.384338,-32767.0,1.423608,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:05,1718.701782,39.912785,-105.118156,15.297531,820.388794,-32767.0,1.423636,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:06,1718.706299,39.912785,-105.118156,15.314300,820.385437,-32767.0,1.423682,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:07,1718.708618,39.912785,-105.118156,15.328931,820.371826,-32767.0,1.423733,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:08,1718.711060,39.912785,-105.118156,15.338552,820.369202,-32767.0,1.423762,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:09,1718.714355,39.912785,-105.118156,15.349567,820.371887,-32767.0,1.423789,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:10,1718.718140,39.912785,-105.118156,15.357375,820.384033,-32767.0,1.423799,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:11,1718.720093,39.912785,-105.118156,15.363276,820.389343,-32767.0,1.423811,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:12,1718.721191,39.912785,-105.118156,15.366164,820.397461,-32767.0,1.423812,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:13,1718.722656,39.912785,-105.118156,15.366001,820.395935,-32767.0,1.423813,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:14,1718.722534,39.912785,-105.118156,15.371824,820.392029,-32767.0,1.423831,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:15,1718.723633,39.912785,-105.118156,15.379116,820.383606,-32767.0,1.423857,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:16,1718.724609,39.912785,-105.118156,15.376986,820.376831,-32767.0,1.423859,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:17,1718.724854,39.912785,-105.118156,15.339804,820.382996,-32767.0,1.423762,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:18,1718.720825,39.912785,-105.118156,15.330228,820.381836,-32767.0,1.423733,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:19,1718.724243,39.912785,-105.118156,15.326656,820.371338,-32767.0,1.423731,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:20,1718.729980,39.912785,-105.118156,15.309831,820.385498,-32767.0,1.423677,216.232910,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:21,1718.734009,39.912785,-105.118156,15.245187,820.383850,-32767.0,1.423515,216.234711,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:22,1718.741333,39.912785,-105.118156,15.274055,820.383240,-32767.0,1.423575,216.234970,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:23,1718.749268,39.912785,-105.118156,15.302555,820.373474,-32767.0,1.423659,216.234970,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:24,1718.755859,39.912785,-105.118156,15.291035,820.376465,-32767.0,1.423634,216.234970,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:25,1718.763550,39.912785,-105.118156,15.255639,820.345703,-32767.0,1.423571,216.234970,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:26,1718.765991,39.912785,-105.118156,15.278978,820.367737,-32767.0,1.423603,216.234970,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:27,1718.770386,39.912785,-105.118156,15.306306,820.374817,-32767.0,1.423668,216.234970,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:28,1718.772583,39.912785,-105.118156,15.327416,820.370667,-32767.0,1.423729,216.234970,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:29,1718.774780,39.912785,-105.118156,15.344692,820.387573,-32767.0,1.423761,216.234970,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:30,1718.773804,39.912785,-105.118156,15.351990,820.374878,-32767.0,1.423793,216.234970,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:31,1718.772949,39.912785,-105.118156,15.362820,820.377991,-32767.0,1.423818,216.234970,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:32,1718.773193,39.912785,-105.118156,15.374661,820.390076,-32767.0,1.423839,216.234970,-1.652069,0.000000,0.000000,0.000000
2017-02-22,19:27:33,1718.772339,39.912785,-105.118156,15.386855,820.387390,-32767.0,1.423874,216.234970,-1.652069,0.000000,0.000000,0.000000
